,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.2269542671997172,0.11594261734874013,0.0981003007449892,0.35781954934433596,0.00343870101817751,0.030364378802019986,0.47467050281109047
1,0.20408511517068414,0.08728245009089472,0.09227349674880884,0.3426170931392131,0.005112779503232092,0.03128534124596839,0.4984351351424803
2,0.1982932169453569,0.07852637366212314,0.08956439187472798,0.30567488231287565,0.004128392638572972,0.027812329354597817,0.471288612266577
3,0.133001924293684,0.06165337639082356,0.05298708022292185,0.37478763016527483,0.0035614915758500174,0.031578558639202364,0.5054943709989671
4,0.2044519951142369,0.05448445879571163,0.07833441669482884,0.3157101756802692,0.003621197796200898,0.08303781153357215,0.44453324670603683
5,0.10858284583819476,0.024961573755907632,0.06588815405986388,0.3796239342044113,0.0037962393420440956,0.051431242592900515,0.5393780062422074
6,0.23035562680711857,0.08465931239917561,0.19461735721646561,0.29024961379699615,0.004648261076822508,0.11285368286515082,0.39304476449590836
7,0.20437727276475467,0.20946085585629023,0.30131000120503826,0.18826489923735865,0.005514395217936261,0.053420703673755614,0.22807193971683803
8,0.18921322921264472,0.40397256072540505,0.3552628941635008,0.14573191001267455,0.007478522175945345,0.04745221593055699,0.12739960343978207
9,0.20014489809577643,0.528616786808407,0.3056627678824167,0.15493763158543936,0.010788097689967416,0.05342676951221694,0.13274497348036685
10,0.18601563216767492,0.4099317598870381,0.36975723460225,0.15364860896653468,0.009854128843438519,0.043433967902231856,0.14675071877613036
11,0.18404411506223334,0.37617692696224675,0.35495722876443697,0.14937827147174784,0.01565215362116053,0.04895237307020536,0.1583073523965671
12,0.35309849269219734,0.18198016113535465,0.4521013983588019,0.20851151535179369,0.032763551515565134,0.0836895065886731,0.23344030454841175
13,0.40448998132329367,0.17522356333788658,0.5545628315367617,0.11681570889193035,0.039077141052814485,0.11660785175866817,0.15693213561104338
14,0.4423238990912457,0.09792928714271397,0.515621581998366,0.05523450646768882,0.022392367486902424,0.11673887583171005,0.07628333190537395
15,0.4195079558207141,0.033097274620965504,0.47234539066203124,0.07033170856954347,0.03995313864959154,0.15449334974856554,0.13463498497599108
16,0.6851013532528645,0.03714811806991131,0.4160589223829653,0.043001760917287996,0.015309527446991666,0.14724163162254555,0.04750456310757835
17,0.7455392514217121,0.013690144235175731,0.26516050314722467,0.01667291309088394,0.010630894126755618,0.12068741677712702,0.009254231577966924
18,0.7529635451155567,0.014158876339005845,0.2448935747372613,0.023162821972065498,0.01058479104954802,0.10344227616603459,0.00804169190128006
19,0.7993313579273549,0.029550360238568326,0.27125111549666603,0.02401702585126749,0.007122696392164588,0.07858512135157321,0.015010641157041876
20,0.8109569588324136,0.047613003264783405,0.25618867563115094,0.04300529327141946,0.005017284214998155,0.04689624837692529,0.052527893924375346
21,0.7140607821082207,0.07597051950535136,0.22749755023537915,0.06085921726041692,0.0026910538244399097,0.048335466769754934,0.08476819546986585
22,0.5464687865291457,0.09280440347425031,0.19109835313613857,0.13962091058402912,0.0038323246970388704,0.05696698873977238,0.225382122723176
23,0.3568351883189794,0.10721057227520688,0.16333039209090877,0.25522516832680964,0.008229382946496992,0.057948571581588386,0.40438273423207693
