,glazing_ratio,wall_u_value,window_u_value,window_sghc,infiltration_rate,chiller_cop,indoor_temp_set_point,equipment_load_density,lighting_load_density,occupancy_density,wall_albedo,roof_albedo,wall_emissivity,roof_emissivity,floor_height,roof_u_value,temp_average,hdd_results,hdd_10C_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
0,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.845238095238095,128.50000000000006,0.0,143.89999999999995,26.942857142857147,14.928571428571429
1,0.28142351887207323,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.85654761904762,127.80000000000004,0.0,144.49999999999997,26.95714285714286,14.942857142857141
2,0.16670946297732736,0.6415948002970254,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.845833333333335,128.40000000000003,0.0,143.89999999999995,26.942857142857147,14.928571428571429
3,0.16670946297732736,0.5630072694865699,3.0349376156795773,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.845238095238095,128.50000000000006,0.0,143.89999999999995,26.942857142857147,14.928571428571429
4,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.4559506691350048,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.84702380952381,128.50000000000006,0.0,143.99999999999994,26.95714285714286,14.928571428571429
5,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.8966177540736667,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.84702380952381,128.10000000000002,0.0,143.79999999999995,26.942857142857147,14.942857142857141
6,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,5.570309262708006,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.845238095238095,128.50000000000006,0.0,143.89999999999995,26.942857142857147,14.928571428571429
7,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.375,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.843452380952378,128.50000000000006,0.0,143.79999999999995,26.942857142857147,14.928571428571429
8,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,4.713857012477818,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.844047619047622,128.50000000000006,0.0,143.79999999999995,26.942857142857147,14.928571428571429
9,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.432933213347908,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,20.845238095238095,128.50000000000006,0.0,143.89999999999995,26.942857142857147,14.928571428571429
