,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.5088402441591351,0.6476531256577702,0.27720479898968037,0.29898968638180606,0.0,0.2618922332140434,0.0458850768259286
1,-0.10564878279366702,-0.034034507208700736,-0.04969274403214004,-0.28314819191680063,0.03125738596077015,-0.2064523753249796,-0.13536988891515853
2,-0.02113459399333105,0.08898776418241706,-0.06785317018909948,-0.084427141268085,0.0,-0.0071190211345975515,-0.11323692992214554
3,0.017527208301697753,-0.020248038471275126,-0.08915464439382416,-0.09048342191850056,0.0,-0.014869653252339398,-0.07985320172108774
4,-0.03280773143437849,-0.059130213631738135,-0.12506358087487096,-0.13345625635808492,0.0,-0.02848423194303137,-0.08278229908444107
5,0.014851485148512115,-0.07425742574257772,-0.14851485148515423,-0.20297029702971012,0.0,-0.06435643564356186,-0.04950495049505344
6,-0.035937500000012626,0.06927083333333776,0.037239583333343124,-0.16666666666667318,-0.05260416666667949,0.06927083333333776,-0.09609374999999186
7,0.07934782608695577,0.039673913043472946,0.019565217391305012,-0.06956521739131565,0.0,0.0,0.009782608695649985
8,0.21107784431143797,0.0703592814371285,0.01946107784433849,-0.05089820359279001,0.0,0.0703592814371285,0.08982035928150199
9,0.08544303797467505,-0.08544303797469632,0.17088607594941385,0.08544303797469631,0.0,0.0,0.08544303797469631
10,-0.0978593272171251,-0.05733944954127662,-0.032110091743113016,0.01681957186544241,0.0,0.008409785932721202,0.01681957186544241
11,0.24999999999998068,0.26562500000012296,0.11718749999994828,0.1171874999999483,0.0,0.1171874999999483,0.23437499999992575
12,0.3177083333333666,0.3489583333334068,0.6666666666666943,0.0,0.0,0.0,0.0
13,0.2656249999999738,0.2656249999999738,0.0,0.0,0.0,0.0,0.0
14,0.7580645161289347,0.7903225806450459,-0.241935483870901,0.0,0.0,-0.5161290322579735,0.0
15,1.185185185185171,0.3912037037036638,0.18981481481484913,0.5925925925925419,0.0,-0.30787037037040554,0.2847222222221998
16,1.1531250000000057,1.0468750000000218,-0.2999999999999688,0.0,0.0,-0.5468749999998179,0.0
17,1.8023560209425533,0.0,1.0052356020944582,0.0,0.0,0.667539267015858,0.0
18,1.0392376681614341,0.021300448430484047,0.5874439461884032,0.3800448430493,0.0,0.44394618834086974,0.4943946188341346
19,-0.1879895561357317,-0.18798955613578108,-0.21932114882508183,-0.052219321148831106,0.0,-0.09399477806787886,0.0
20,0.2958333333333466,0.059722222222201166,-0.17777777777777792,0.029166666666672707,0.0,0.17916666666666303,0.05972222222221606
21,-0.004983388704320144,-0.03543743078625265,-0.027131782945741617,-0.0708748615725338,0.0,-0.07807308970100084,0.007198228128445271
22,-0.14769820971867204,0.3037084398976993,-0.014705882352911395,-0.16432225063937186,0.0,0.0581841432225141,-0.01790281329920811
23,0.01847826086956598,-0.12676630434783606,0.022282608695652694,-0.042391304347838055,-0.04225543478260502,0.1278532608695694,0.07201086956522074
