,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.6454515949660348,0.17000315243112574,0.18091037545913463,0.004351831989571137,0.0010804309946459926,0.0037173055610978663,0.0015415310671151054
1,0.5818675641595412,0.13548317527417966,0.232118193657119,0.005434029048780505,0.0017281679243454778,0.004961282367597395,0.0010251051744716464
2,0.5495397572569043,0.14778181699579748,0.23984948641011525,0.0012744036615249814,-0.0006615008502842465,0.0005603282039957346,-0.0008400686740628886
3,0.562793248593948,0.1681335343232811,0.2150626640056246,0.002133487918321638,-0.0003081436653362825,0.00488859900111485,-7.760677099920411e-05
4,0.5587776780161398,0.18368457305995772,0.19764540146014095,0.018552388185192857,0.001062771909199567,0.020105878510698682,0.004340180746446326
5,0.577473005876445,0.18165103617898845,0.1819094496145439,0.01788193187652488,7.473907648574778e-05,0.027480140686376515,0.006766333518891064
6,0.616579811319627,0.16997487901268316,0.14768649891158245,0.010470280616441272,-0.0001814884557715231,0.020385653115313866,0.004132330300371821
7,0.13949700541974575,0.022292846882534793,0.24931375252048454,0.43238862269007966,-0.0016934880226517923,-0.014130482857369389,0.025965872475745756
8,0.2138793816376169,0.040210527873024024,0.263521549694933,0.3032713489781244,7.566705073345407e-06,0.013195689423817188,0.017564624112329456
9,0.2629658560292535,0.2109478599678045,0.3301725455636912,0.09440845252437349,0.003052514032947392,0.009318664156935138,0.05788985081901382
10,0.17723559975925887,0.19041098904665135,0.35269136029809445,-0.003261117825694391,0.0004552934136329732,0.021647411683833898,0.010188707518650596
11,0.24198802265596467,0.17354093761407846,0.3220783545335533,-0.01059704489810048,0.005507231782077274,0.0056330744868833705,0.005389281137101753
12,0.18813307236146556,0.18128654666729885,0.3558256936952224,0.002471791358925349,0.008646634053501431,0.01457411218407557,0.04887900562841899
13,0.1485265780244859,0.08760183331313029,0.4288038321511123,-0.006746234936611492,-0.0031925710272990657,0.016811483495583892,0.004896202124235605
14,0.35554438255293447,0.14150974783167833,0.2750488584440795,-0.0005862850996108434,0.004012705629862508,0.0287056545311196,0.018434507613023607
15,0.5133821792645388,0.17093484744994483,0.2000851747944668,0.0015279676358721259,0.0007632317192890692,0.055212462183021026,0.00868221671955435
16,0.5688349781446528,0.16424195107918263,0.18328487066588892,0.001640805171766258,0.00342076537665519,0.041516081859662345,0.012708289049951662
17,0.5989187148943422,0.17633303217731372,0.17050488435526892,0.005706450380432351,0.0028098966933351606,0.035442029302021685,0.01092629217484383
18,0.5757362505813497,0.18275218202534654,0.17275036378078487,0.008497673227200082,0.003787261069185846,0.033908351527578116,0.0034782542336912136
19,0.6193918711592837,0.17842714426883424,0.16463275846959236,0.010172233396419993,0.0016417126291677427,0.007284754014699309,-5.726178610319987e-05
20,0.6495599097386107,0.1801774332229904,0.15995158970714424,0.005879742358443904,-0.0012832510730512942,0.006443426708724555,0.0020414713331171346
21,0.6342207250390289,0.1747119418032874,0.1694514674804818,0.008640121897932888,0.0023932757798192884,0.007558877339731965,0.008393290898239977
22,0.6361449322127498,0.16668696624325746,0.1693787613594364,0.011996398183143842,-0.0011847565326339414,0.004082443880733746,0.0031544541854325973
23,0.6346844912351606,0.17823755765596905,0.15444688524658592,0.011518182874960642,0.0007055429589083456,0.002544677952213488,0.0025020370481419092
