,glazing_ratio,wall_u_value,window_u_value,window_sghc,infiltration_rate,chiller_cop,indoor_temp_set_point,equipment_load_density,lighting_load_density,occupancy_density,wall_albedo,roof_albedo,wall_emissivity,roof_emissivity,floor_height,roof_u_value,temp_average,hdd_results,hdd_10C_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
0,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0523809523809524,2897.6000000000004,1503.2,0.0,4.228571428571429,-1.9285714285714286
1,0.28142351887207323,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0797619047619047,2893.0,1498.6,0.0,4.242857142857143,-1.8857142857142857
2,0.16670946297732736,0.6415948002970254,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0607142857142857,2896.2,1501.8,0.0,4.228571428571429,-1.9142857142857144
3,0.16670946297732736,0.5630072694865699,3.0349376156795773,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0630952380952383,2895.8,1501.3999999999999,0.0,4.228571428571429,-1.9142857142857144
4,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.4559506691350048,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0571428571428574,2896.8,1502.4,0.0,4.228571428571429,-1.9285714285714286
5,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.8966177540736667,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0898809523809523,2891.3,1496.8999999999999,0.0,4.271428571428571,-1.8714285714285714
6,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,5.570309262708006,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0523809523809524,2897.6000000000004,1503.2,0.0,4.228571428571429,-1.9285714285714286
7,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.375,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0571428571428574,2896.8,1502.4,0.0,4.228571428571429,-1.9142857142857144
8,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,4.713857012477818,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0529761904761905,2897.5,1503.1,0.0,4.228571428571429,-1.9285714285714286
9,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.432933213347908,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0517857142857143,2897.7000000000003,1503.3000000000002,0.0,4.228571428571429,-1.9285714285714286
10,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0523809523809524,2897.6000000000004,1503.2,0.0,4.228571428571429,-1.9285714285714286
11,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.3780504423837688,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0517857142857143,2897.7000000000003,1503.3000000000002,0.0,4.228571428571429,-1.9285714285714286
12,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.4689495576162312,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0541666666666667,2897.3,1502.8999999999999,0.0,4.228571428571429,-1.9285714285714286
13,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8305894559713017,0.8600562516330431,2.8363208793684556,0.19489241580603842,1.0547619047619048,2897.2,1502.8000000000002,0.0,4.228571428571429,-1.9142857142857144
14,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8399437483669568,2.8363208793684556,0.19489241580603842,1.0529761904761905,2897.5,1503.1,0.0,4.228571428571429,-1.9285714285714286
15,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8555792537739926,0.19489241580603842,1.0517857142857143,2897.7000000000003,1503.3000000000002,0.0,4.228571428571429,-1.9285714285714286
16,0.16670946297732736,0.5630072694865699,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.36418950962134083,0.41282590508020456,0.8600562516330431,0.8600562516330431,2.8363208793684556,0.3837960334855916,1.0547619047619048,2897.2,1502.8000000000002,0.0,4.228571428571429,-1.9142857142857144
17,0.16670946297732736,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1166666666666667,2886.8,1492.3999999999999,0.0,4.3,-1.8571428571428572
18,0.28142351887207323,0.5630072694865699,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1428571428571428,2882.4,1487.9999999999998,0.0,4.314285714285715,-1.8142857142857143
19,0.28142351887207323,0.6415948002970254,2.5865808768710465,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1327380952380952,2884.1000000000004,1489.6999999999998,0.0,4.3,-1.842857142857143
20,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.6303511457541126,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1416666666666668,2882.6000000000004,1488.1999999999998,0.0,4.3,-1.8142857142857143
21,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.6533822459263333,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1160714285714286,2886.9,1492.4999999999998,0.0,4.3,-1.8571428571428572
22,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,6.033322087308404,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1482142857142859,2881.5,1487.1,0.0,4.314285714285715,-1.8142857142857143
23,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.125,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1428571428571428,2882.3999999999996,1488.0,0.0,4.314285714285715,-1.8142857142857143
24,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,5.084795281239799,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1476190476190478,2881.6000000000004,1487.1999999999998,0.0,4.314285714285715,-1.8142857142857143
25,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.367066786652093,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1476190476190478,2881.6000000000004,1487.1999999999998,0.0,4.314285714285715,-1.8142857142857143
26,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.3780504423837688,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1482142857142859,2881.5,1487.1,0.0,4.314285714285715,-1.8142857142857143
27,0.28142351887207323,0.6415948002970254,3.0349376156795773,0.4559506691350048,0.8966177540736667,5.570309262708006,22.375,4.713857012477818,4.432933213347908,0.02217574355022435,0.36418950962134083,0.4689495576162312,0.8305894559713017,0.8399437483669568,2.8555792537739926,0.3837960334855916,1.1482142857142859,2881.5,1487.1,0.0,4.314285714285715,-1.8142857142857143
