,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.6987987578555043,0.19941497513518858,0.18271645626608052,0.011512977209031041,0.0006851363333262349,0.007214082568552698,0.007670840124103533
1,0.7352790982429901,0.18670760266435768,0.21800206079574402,0.034802879667004454,0.0011087935985208271,0.010641108714162562,0.03129445813138632
2,0.6936223969913337,0.2306898688194729,0.25195396505845497,0.05622928541545278,0.0011143555589157308,0.013207853591738903,0.03523921103522041
3,0.6908243676187982,0.2569744676233465,0.2512506743769795,0.05953767082158413,0.0011413516294838694,0.022418190214936934,0.032605179385554225
4,0.6681831850387991,0.2338789297295677,0.23780136834351673,0.04938321995979049,0.0009171169421103958,0.03566879430238581,0.016197696146811248
5,0.7184148369745784,0.24228753782840248,0.21980804876281548,0.050907805045726826,0.0015701364718708041,0.05371635901653797,0.020201685451464536
6,0.8108994593508749,0.21916279486120707,0.20361637084863435,0.026287720677422414,0.0007780416095263397,0.043138084794849374,0.01482601511486305
7,0.22074720018666233,0.15543876108465954,0.1873915773517491,0.7669844909574717,0.0016755745115668993,0.08097311244269806,0.08159658202839733
8,0.38903546917307846,0.15250150612906843,0.2884451376115832,0.3200691864860825,0.002386720669773478,0.02511029037990853,0.055540978919520666
9,0.48260634953827647,0.20345619393557565,0.37709355448713233,0.18977011399778226,0.003746468809787001,0.030201126119711534,0.07791125953414187
10,0.41173493665760763,0.23437219471279205,0.4366007618010866,0.0781016025509276,0.007277802481018284,0.04110610660575129,0.07163244479002233
11,0.4391597961635666,0.22432921018939614,0.405611463828936,0.08124355179832136,0.01263114922237591,0.04274380896852005,0.0843760768054705
12,0.39191249041856857,0.21077413795656003,0.4216405992324171,0.05290126195755992,0.015233347684114147,0.06213359388732585,0.0889073564836472
13,0.4583525139404302,0.21557824461742392,0.37654333393176653,0.045437260788595585,0.023658330434937695,0.08479410954951987,0.1289047349866239
14,0.5622374325784383,0.3251901706189835,0.4166499061055727,0.024135207975627862,0.015666713949091648,0.09329457585900532,0.08750777160753884
15,0.5828034991431142,0.22570513200400052,0.22756766497627673,0.012360446088741261,0.005621463152687821,0.09001113891472383,0.03965502019155072
16,0.6241675718944362,0.19349243571952504,0.18164795366424694,0.013773789441601906,0.004127252509983563,0.06520570533524327,0.02300515896097353
17,0.653931772932746,0.1897933567363777,0.1626932151817478,0.01246939028587266,0.001939682933357937,0.052094341638756585,0.014593804927169392
18,0.6638988116815764,0.19962186131327342,0.188208745186409,0.017507289454982828,0.00331626393120218,0.04924867279648937,0.015289268773724251
19,0.6742326340995751,0.1998095635916914,0.16130166838538076,0.01394188861283104,0.003662238621315816,0.026070787809169046,0.01245523729130677
20,0.6893979209011032,0.20442452330998712,0.1596307421538158,0.011080896878031177,0.0012225034745211225,0.009654642824423215,0.00758579079061822
21,0.7047575538443499,0.1868306101708166,0.17790378376265498,0.012894304811789095,0.0024625728022514954,0.010910565609975371,0.012535179611460733
22,0.7201749902807447,0.19182752580516924,0.1795201090303896,0.011359516352374371,0.0014065619171176825,0.008638124817081424,0.009586025239486814
23,0.6899983003430137,0.19013997820677814,0.1513240562844436,0.010112893115243497,0.0008793820100211732,0.0074219841645787035,0.005153178578724076
