,glazing_ratio,wall_u_value,window_u_value,window_sghc,infiltration_rate,chiller_cop,indoor_temp_set_point,equipment_load_density,lighting_load_density,occupancy_density,wall_albedo,roof_albedo,wall_emissivity,roof_emissivity,floor_height,ventilation_rate,roof_u_value,temp_average,hdd_results,hdd_10C_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
0,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.766863905325444,120.30000000000005,0.0,129.69999999999996,26.657142857142855,14.957142857142859
1,0.1998398633416645,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.775147928994084,120.60000000000004,0.0,130.79999999999995,26.67142857142857,14.957142857142859
2,0.09362192104840439,0.3247205888990624,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.774556213017753,118.80000000000004,0.0,129.59999999999997,26.657142857142855,14.971428571428573
3,0.09362192104840439,0.5722884065506508,2.6981455444489217,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.762721893491126,121.00000000000004,0.0,129.69999999999996,26.657142857142855,14.92857142857143
4,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.6925365992319469,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.76804733727811,120.10000000000005,0.0,129.79999999999995,26.67142857142857,14.957142857142859
5,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,0.18516939095938134,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.76094674556213,122.60000000000002,0.0,130.49999999999997,26.67142857142857,14.914285714285715
6,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,5.477872046952782,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.766863905325444,120.30000000000005,0.0,129.69999999999996,26.657142857142855,14.957142857142859
7,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.80372353175513,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.76390532544379,120.80000000000004,0.0,129.69999999999996,26.657142857142855,14.92857142857143
8,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,7.197433214461847,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.76923076923077,120.70000000000005,0.0,130.29999999999995,26.67142857142857,14.942857142857145
9,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,7.716273935421749,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.76923076923077,120.40000000000003,0.0,130.09999999999997,26.67142857142857,14.942857142857145
10,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.1258282158919746,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.753254437869824,121.60000000000004,0.0,128.99999999999994,26.642857142857142,14.92857142857143
11,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5397313926481199,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.765680473372782,120.50000000000004,0.0,129.69999999999996,26.657142857142855,14.92857142857143
12,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5006854171212942,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.76390532544379,120.80000000000004,0.0,129.69999999999996,26.657142857142855,14.942857142857145
13,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.3890010419973005,0.6855165898372856,2.665054794658645,1.1365859262713736,0.4998714327543806,20.783431952662724,118.40000000000003,0.0,129.99999999999994,26.67142857142857,14.971428571428573
14,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.8208431393728666,2.665054794658645,1.1365859262713736,0.4998714327543806,20.762721893491126,121.00000000000003,0.0,129.69999999999996,26.657142857142855,14.92857142857143
15,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.677261431676956,1.1365859262713736,0.4998714327543806,20.766863905325444,120.30000000000005,0.0,129.69999999999996,26.657142857142855,14.957142857142859
16,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,0.9474725598299106,0.4998714327543806,20.766863905325444,120.30000000000005,0.0,129.69999999999996,26.657142857142855,14.957142857142859
17,0.09362192104840439,0.5722884065506508,2.3705808750434283,0.5252926185838299,1.8378712457074295,4.837543828271168,28.314216783313665,4.596368340881549,4.593776650176907,0.35017541138301,0.5446638906645762,0.5446638906645762,0.637315740489418,0.6855165898372856,2.665054794658645,1.1365859262713736,0.5955653753232798,20.763313609467456,120.90000000000003,0.0,129.69999999999996,26.657142857142855,14.957142857142859
18,0.09362192104840439,0.3247205888990624,2.6981455444489217,0.6925365992319469,0.18516939095938134,5.477872046952782,28.80372353175513,7.197433214461847,7.716273935421749,0.1258282158919746,0.5397313926481199,0.5006854171212942,0.3890010419973005,0.8208431393728666,2.677261431676956,0.9474725598299106,0.5955653753232798,20.76508875739645,121.50000000000003,0.0,130.19999999999996,26.67142857142857,14.9
19,0.1998398633416645,0.5722884065506508,2.6981455444489217,0.6925365992319469,0.18516939095938134,5.477872046952782,28.80372353175513,7.197433214461847,7.716273935421749,0.1258282158919746,0.5397313926481199,0.5006854171212942,0.3890010419973005,0.8208431393728666,2.677261431676956,0.9474725598299106,0.5955653753232798,20.77041420118343,122.80000000000004,0.0,132.09999999999997,26.714285714285715,14.9
20,0.1998398633416645,0.3247205888990624,2.3705808750434283,0.6925365992319469,0.18516939095938134,5.477872046952782,28.80372353175513,7.197433214461847,7.716273935421749,0.1258282158919746,0.5397313926481199,0.5006854171212942,0.3890010419973005,0.8208431393728666,2.677261431676956,0.9474725598299106,0.5955653753232798,20.774556213017753,121.90000000000003,0.0,131.79999999999995,26.685714285714283,14.914285714285715
21,0.1998398633416645,0.3247205888990624,2.6981455444489217,0.5252926185838299,0.18516939095938134,5.477872046952782,28.80372353175513,7.197433214461847,7.716273935421749,0.1258282158919746,0.5397313926481199,0.5006854171212942,0.3890010419973005,0.8208431393728666,2.677261431676956,0.9474725598299106,0.5955653753232798,20.775739644970415,121.50000000000004,0.0,131.69999999999996,26.685714285714283,14.942857142857145
22,0.1998398633416645,0.3247205888990624,2.6981455444489217,0.6925365992319469,1.8378712457074295,5.477872046952782,28.80372353175513,7.197433214461847,7.716273935421749,0.1258282158919746,0.5397313926481199,0.5006854171212942,0.3890010419973005,0.8208431393728666,2.677261431676956,0.9474725598299106,0.5955653753232798,20.79230769230769,117.70000000000005,0.0,130.89999999999995,26.67142857142857,14.971428571428573
