,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,urban_area_length,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity,urban_road_thickness,temp_average,hdd_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
10138,48.37884267467346,2.850446462258505,0.5915151955649463,2167351.8288552505,1010.0532131244173,0.19284139064166667,5.382683479257757,2.1516146950587403,0.29022984969808874,21.32781065088757,618.5999999999999,507.70000000000005,27.185714285714283,15.014285714285718
10139,48.37884267467346,2.850446462258505,0.5915151955649463,2167351.8288552505,1010.0532131244173,0.19284139064166667,5.382683479257757,2.1516146950587403,0.330326555479708,21.328402366863905,618.6999999999999,507.70000000000005,27.185714285714283,15.014285714285718
10140,9.764510711218529,2.1884368382952544,0.37492505636795886,2182527.076756658,950.846326235315,0.16593552470984346,6.245104351404601,1.948145602869565,0.36029092020172115,20.744970414201184,549.3,571.0000000000001,26.799999999999994,14.642857142857142
10141,11.671329225230613,2.1884368382952544,0.37492505636795886,2182527.076756658,950.846326235315,0.16593552470984346,6.245104351404601,1.948145602869565,0.36029092020172115,20.750295857988167,550.0999999999999,570.5,26.814285714285713,14.642857142857142
10142,9.764510711218529,1.4378105222221014,0.37492505636795886,2182527.076756658,950.846326235315,0.16593552470984346,6.245104351404601,1.948145602869565,0.36029092020172115,20.72662721893491,546.9999999999999,573.0000000000001,26.799999999999994,14.614285714285716
10143,9.764510711218529,2.1884368382952544,0.42641364761062034,2182527.076756658,950.846326235315,0.16593552470984346,6.245104351404601,1.948145602869565,0.36029092020172115,20.762721893491126,551.8999999999999,569.1,26.82857142857143,14.657142857142857
10144,9.764510711218529,2.1884368382952544,0.37492505636795886,1762610.1954419147,950.846326235315,0.16593552470984346,6.245104351404601,1.948145602869565,0.36029092020172115,20.75562130177515,549.4999999999999,569.4000000000001,26.814285714285713,14.657142857142857
10145,9.764510711218529,2.1884368382952544,0.37492505636795886,2182527.076756658,824.9767048160024,0.16593552470984346,6.245104351404601,1.948145602869565,0.36029092020172115,20.740828402366862,548.6999999999999,571.4000000000001,26.799999999999994,14.642857142857142
10146,9.764510711218529,2.1884368382952544,0.37492505636795886,2182527.076756658,950.846326235315,0.1604400128841049,6.245104351404601,1.948145602869565,0.36029092020172115,20.744970414201184,549.3,571.0000000000001,26.799999999999994,14.642857142857142
10147,9.764510711218529,2.1884368382952544,0.37492505636795886,2182527.076756658,950.846326235315,0.16593552470984346,7.269558313021482,1.948145602869565,0.36029092020172115,20.746745562130176,549.5999999999999,570.7,26.799999999999994,14.642857142857142
10148,9.764510711218529,2.1884368382952544,0.37492505636795886,2182527.076756658,950.846326235315,0.16593552470984346,6.245104351404601,1.6015903287023605,0.36029092020172115,20.75502958579882,549.9,569.5000000000001,26.814285714285713,14.657142857142857
10149,9.764510711218529,2.1884368382952544,0.37492505636795886,2182527.076756658,950.846326235315,0.16593552470984346,6.245104351404601,1.948145602869565,0.1700711886571228,20.735502958579882,547.8,572.0,26.78571428571428,14.62857142857143
10150,9.764510711218529,1.4378105222221014,0.42641364761062034,1762610.1954419147,824.9767048160024,0.1604400128841049,7.269558313021482,1.6015903287023605,0.1700711886571228,20.7603550295858,549.6999999999998,568.6000000000001,26.82857142857143,14.671428571428573
10151,11.671329225230613,2.1884368382952544,0.42641364761062034,1762610.1954419147,824.9767048160024,0.1604400128841049,7.269558313021482,1.6015903287023605,0.1700711886571228,20.788165680473373,552.5999999999999,565.2,26.842857142857145,14.700000000000001
10152,11.671329225230613,1.4378105222221014,0.37492505636795886,1762610.1954419147,824.9767048160024,0.1604400128841049,7.269558313021482,1.6015903287023605,0.1700711886571228,20.75147928994083,548.2999999999998,569.7,26.814285714285713,14.671428571428573
10153,11.671329225230613,1.4378105222221014,0.42641364761062034,2182527.076756658,824.9767048160024,0.1604400128841049,7.269558313021482,1.6015903287023605,0.1700711886571228,20.759763313609472,550.9999999999999,569.3000000000001,26.82857142857143,14.657142857142857
10154,11.671329225230613,1.4378105222221014,0.42641364761062034,1762610.1954419147,950.846326235315,0.1604400128841049,7.269558313021482,1.6015903287023605,0.1700711886571228,20.779289940828402,551.6999999999999,566.3,26.82857142857143,14.671428571428573
10155,11.671329225230613,1.4378105222221014,0.42641364761062034,1762610.1954419147,824.9767048160024,0.16593552470984346,7.269558313021482,1.6015903287023605,0.1700711886571228,20.771597633136096,550.9999999999999,567.4000000000001,26.82857142857143,14.671428571428573
10156,11.671329225230613,1.4378105222221014,0.42641364761062034,1762610.1954419147,824.9767048160024,0.1604400128841049,6.245104351404601,1.6015903287023605,0.1700711886571228,20.772189349112427,551.0999999999999,567.2,26.82857142857143,14.671428571428573
10157,11.671329225230613,1.4378105222221014,0.42641364761062034,1762610.1954419147,824.9767048160024,0.1604400128841049,7.269558313021482,1.948145602869565,0.1700711886571228,20.761538461538464,550.5999999999999,568.8000000000002,26.82857142857143,14.657142857142857
10158,11.671329225230613,1.4378105222221014,0.42641364761062034,1762610.1954419147,824.9767048160024,0.1604400128841049,7.269558313021482,1.6015903287023605,0.36029092020172115,20.78224852071006,551.8999999999999,565.9000000000001,26.82857142857143,14.685714285714287
10159,11.671329225230613,1.4378105222221014,0.42641364761062034,1762610.1954419147,824.9767048160024,0.1604400128841049,7.269558313021482,1.6015903287023605,0.1700711886571228,20.771597633136096,550.9999999999999,567.4000000000001,26.82857142857143,14.671428571428573
10160,7.614133026826223,0.46870840730045726,0.41300795206774216,2337279.912436409,984.021047386455,0.15639541972214163,8.469592719805988,2.4021017851144135,0.2623593309826028,20.68757396449704,543.6999999999999,578.1,26.77142857142857,14.585714285714287
10161,14.561845927699808,0.46870840730045726,0.41300795206774216,2337279.912436409,984.021047386455,0.15639541972214163,8.469592719805988,2.4021017851144135,0.2623593309826028,20.728402366863907,547.8999999999999,572.9000000000001,26.799999999999994,14.614285714285716
10162,7.614133026826223,3.869513521907174,0.41300795206774216,2337279.912436409,984.021047386455,0.15639541972214163,8.469592719805988,2.4021017851144135,0.2623593309826028,20.75266272189349,550.7999999999998,570.2,26.8,14.642857142857144
10163,7.614133026826223,0.46870840730045726,0.3907046155472879,2337279.912436409,984.021047386455,0.15639541972214163,8.469592719805988,2.4021017851144135,0.2623593309826028,20.681065088757396,542.8999999999999,578.8,26.757142857142856,14.571428571428573
