,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.2346666666666722,0.13866666666666952,0.13866666666666985,0.07466666666666832,0.0,0.03200000000000042,0.39466666666667133
1,0.22641509433962154,0.018867924528302094,0.2735849056603769,0.19811320754716769,0.0,0.04716981132075359,0.3207547169811326
2,0.2354022988505751,0.022068965517241617,0.05885057471264402,0.3016091954022998,0.0,0.05149425287356318,0.33839080459769943
3,0.19547079856972382,0.033373063170441294,0.0858164481525633,0.13825983313468534,0.0,0.0333730631704413,0.3814064362336123
4,0.38317757009345577,0.04672897196261637,0.36448598130841253,0.12149532710280456,0.0,0.1588785046728971,0.44859813084112055
5,0.17886178861788468,0.08130081300812883,0.15447154471544614,0.19512195121951129,0.0,0.05691056910569111,0.5447154471544727
6,0.23880597014925378,0.0,0.2388059701492556,0.19104477611940163,0.0,0.2388059701492522,0.3343283582089529
7,0.8727272727272726,0.8727272727272726,1.1636363636363636,0.0,0.0,0.0,0.2909090909090909
8,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
9,0.34042553191490876,0.0,0.0,0.0,0.0,0.0,0.0
10,0.2982689747004013,0.3195739014647157,0.29826897470039826,0.276964047936087,0.0,0.12782956058588624,0.44740346205060183
11,0.0,0.25806451612903275,0.38709677419355154,0.129032258064514,0.0,0.03225806451612975,0.12903225806451876
12,0.18233618233618643,0.13675213675214,0.5470085470085467,0.2279202279202298,0.0,0.1823361823361866,0.2735042735042768
13,0.4129032258064491,0.10322580645161285,1.3625806451612794,0.20645161290322317,0.041290322580644766,0.24774193548386925,0.2477419354838761
14,0.1942110177404294,0.014939309056956469,1.1204481792717131,0.16433239962651755,0.0,0.4780578898225971,0.2539682539682524
15,0.2718446601941828,0.0,0.9708737864077736,0.038834951456308976,0.038834951456311974,0.5436893203883492,0.2330097087378605
16,0.6538952745849311,0.0,0.5312899106002549,0.04086845466155791,0.020434227330778952,0.26564495530012794,0.040868454661558515
17,1.5774647887323427,0.056338028169013295,1.5774647887323847,0.2816901408450666,0.05633802816900982,1.5211267605633467,0.11267605633802136
18,0.9448818897637788,0.03149606299212669,1.2913385826771666,0.03149606299212472,0.03149606299212472,0.5039370078740152,0.03149606299212669
19,1.3476702508960525,0.04301075268817182,0.5734767025089608,0.014336917562723938,0.0,0.21505376344085822,0.08602150537634273
20,1.3180396246089714,0.03336809176225301,0.6006256517205406,0.03336809176225197,0.0,0.1668404588112609,0.016684045881124942
21,0.7088607594936751,0.2278481012658209,0.6202531645569721,0.037974683544304146,0.0,0.15189873417721894,0.11392405063291397
22,0.8692356285533831,0.1415034744156651,0.6266582438408086,0.03032217308907032,0.0,0.14150347441566383,0.26279216677195766
23,0.7548717948717947,0.39384615384615407,0.3774358974358979,0.03282051282051353,0.0,0.049230769230770285,0.7548717948717972
