,glazing_ratio,wall_u_value,window_u_value,window_sghc,infiltration_rate,chiller_cop,indoor_temp_set_point,equipment_load_density,lighting_load_density,occupancy_density,wall_albedo,roof_albedo,wall_emissivity,roof_emissivity,floor_height,roof_u_value,temp_average,hdd_results,hdd_10C_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
0,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1196428571428574,2886.3,1491.9,0.0,3.8999999999999995,-1.9
1,0.3161838927604348,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1261904761904762,2885.2,1490.8000000000002,0.0,3.9142857142857137,-1.9142857142857144
2,0.1368042292198994,0.8516527963106618,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1261904761904762,2885.2,1490.8,0.0,3.871428571428571,-1.9142857142857144
3,0.1368042292198994,0.7065084275493279,3.0349376156795773,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1202380952380953,2886.2,1491.8,0.0,3.8999999999999995,-1.9
4,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.4559506691350048,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1226190476190478,2885.7999999999997,1491.4,0.0,3.8999999999999995,-1.9
5,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.8966177540736667,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.144047619047619,2882.2,1487.8,0.0,3.8999999999999995,-1.9
6,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,5.570309262708006,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1196428571428574,2886.3,1491.9,0.0,3.8999999999999995,-1.9
7,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.375,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1297619047619047,2884.6,1490.2,0.0,3.8999999999999995,-1.9
8,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,4.713857012477818,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1196428571428574,2886.3,1491.9,0.0,3.8999999999999995,-1.9
9,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.432933213347908,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1196428571428574,2886.3,1491.9,0.0,3.8999999999999995,-1.9
10,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1196428571428574,2886.3,1491.9,0.0,3.8999999999999995,-1.9
11,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.42930068815252925,0.48339585234698484,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1196428571428574,2886.2999999999997,1491.9,0.0,3.8999999999999995,-1.9
12,0.1368042292198994,0.7065084275493279,2.5865808768710465,0.6303511457541126,0.6533822459263333,6.033322087308404,22.125,5.084795281239799,4.367066786652093,0.02217574355022435,0.4077392371887524,0.5706993118474708,0.5474050117579106,0.5474050117579106,2.8363208793684556,0.19489241580603842,1.1232142857142857,2885.7,1491.3,0.0,3.8999999999999995,-1.9
