,glazing_ratio,wall_u_value,window_u_value,window_sghc,infiltration_rate,chiller_cop,indoor_temp_set_point,equipment_load_density,lighting_load_density,occupancy_density,wall_albedo,roof_albedo,wall_emissivity,roof_emissivity,floor_height,roof_u_value
0,0.1109632976230599,0.35437492277706584,0.02246964978840297,0.0008369139870851585,0.11249666992584016,-0.003254018834080587,0.11939957653638074,0.007036827150281882,-0.0041108957613081335,-0.004057542072529552,-0.004559833482859291,0.0006830305072012677,0.020641938334348818,-0.00012049273124767188,0.01258056542326496,-0.006400972745407313
1,0.1205436843527678,0.331252614631938,0.04524407615471784,0.0006091495453526242,0.16801299989524016,8.246628116113961e-05,0.09957273754948978,0.004822615658884584,-0.0027623088334525294,0.0013388826579949894,0.004782421136454709,-0.0002875933659133236,0.0226889250862603,0.0004400625104277703,0.01709845902860509,0.005962602941031343
2,0.10972013974851931,0.23489633223944115,0.026395624956439052,0.0,0.1370908237760961,0.0013231149509123693,0.1469354178467009,0.00276371446774164,0.0030384995587459033,0.005356699359077023,0.00968949245450296,-0.000753518990622207,0.021550878729187876,0.0032180247711026478,0.01055829710205431,0.005655908046338247
3,0.05298510757467875,0.10846061803721489,0.015460086889900292,-0.00020814157130287275,0.15075830292640566,-0.0007768829084972739,0.09957619418118392,0.004237718340600862,0.004237718340600939,0.004036872737075045,0.00574309674865821,-0.0010890952654515867,0.010375210328533911,-0.001234257492263236,0.01183949729543101,0.005534955177355318
4,0.12534287898355778,0.10599635511050892,0.033543133270213916,-0.0019172539192340492,0.09679489197217378,0.005179496017634279,0.29948176467410187,-0.0046082667853761155,0.0016913617096902301,0.0037109169940589145,0.002834856682016279,0.0004891808385885931,0.01659682510813057,0.0006309516388435318,8.101188585992731e-05,0.005137953566894725
5,0.4601603044066937,0.026440833724886512,0.01349691239584536,0.020503477914793244,0.03656772863129935,0.0028170264226283297,0.02549569617988465,0.022839514345863163,0.001729430501396781,-0.0023176502186930347,0.00019607323909875054,-0.007559556585752083,0.0005882197172962494,-0.0051882915041902115,0.005419593393780996,0.004100695582958648
6,0.22656502129703582,-0.0016723765097321909,-0.0029710383246520757,-0.00895749440657724,-0.008868735541335706,-0.005942076649304509,0.11652916518581692,0.021633456527431268,0.009749303228822653,0.014348338630586365,-0.007658832591657255,-0.016109474005560145,0.002134850069786076,0.009331209101389527,0.029995339076092392,-0.01062987091630936
7,0.49629591125281647,0.008799967939815296,-0.0004872807914103365,0.023447305376554633,0.005618185948433488,0.01639619074831937,0.00022918354849055199,-0.014676251131168565,0.003181781991381806,-0.004156343574202479,-0.0017199396171507966,-0.004414440817122264,-0.007596222808504071,0.008799967939815294,-0.003181781991381806,0.000974561582820673
8,0.29443049017789774,-0.003131663319393516,0.0,-0.00044738047419907366,0.0013421414225972211,-0.019720563623981124,-0.021957465994976492,0.0013421414225972211,0.0,-0.0008947609483981473,0.0022369023709953684,-0.0008947609483981473,0.0,-0.00044738047419907366,0.00044738047419907366,0.00044738047419907366
9,2.3739039523594598e-18,-6.820613599473607e-05,0.0,-6.820613599473607e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.820613599473607e-05,2.3739039523594598e-18,-6.820613599473607e-05,0.0,0.0,0.0
