,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity,temp_average,hdd_results,hdd_10C_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
0,9.544968880137452,1.2759670789726067,9.544968880137452,2081046.0195965176,0.16370082810586667,29.313659337108255,1.986364965093245,20.874404761904763,128.10000000000002,0.0,146.49999999999997,27.0,14.942857142857141
1,21.509325151296373,1.2759670789726067,21.509325151296373,2081046.0195965176,0.16370082810586667,29.313659337108255,1.986364965093245,20.910119047619048,125.90000000000003,0.0,147.79999999999998,27.014285714285712,14.971428571428573
2,9.544968880137452,1.2759670789726067,9.544968880137452,2081046.0195965176,0.16370082810586667,29.313659337108255,1.986364965093245,20.874404761904763,128.10000000000002,0.0,146.49999999999997,27.0,14.942857142857141
3,9.544968880137452,1.2759670789726067,9.544968880137452,2081046.0195965176,0.16370082810586667,29.313659337108255,1.986364965093245,20.860119047619047,128.80000000000007,0.0,145.29999999999995,26.985714285714288,14.942857142857141
4,9.544968880137452,1.2759670789726067,9.544968880137452,1564967.7308089389,0.16370082810586667,29.313659337108255,1.986364965093245,20.888690476190476,126.70000000000005,0.0,146.79999999999995,27.014285714285712,14.957142857142857
5,9.544968880137452,1.2759670789726067,9.544968880137452,2081046.0195965176,0.1719071493761091,29.313659337108255,1.986364965093245,20.873809523809523,128.10000000000002,0.0,146.39999999999998,27.0,14.942857142857141
6,9.544968880137452,1.2759670789726067,9.544968880137452,2081046.0195965176,0.16370082810586667,22.011250326608625,1.986364965093245,20.861309523809524,128.80000000000007,0.0,145.39999999999998,26.985714285714288,14.942857142857141
7,9.544968880137452,1.2759670789726067,9.544968880137452,2081046.0195965176,0.16370082810586667,29.313659337108255,2.11590002612869,20.86904761904762,128.50000000000003,0.0,145.99999999999994,26.985714285714288,14.942857142857141
8,9.544968880137452,1.2759670789726067,9.544968880137452,1564967.7308089389,0.1719071493761091,22.011250326608625,2.11590002612869,20.85535714285714,128.10000000000005,0.0,144.59999999999997,26.95714285714286,14.942857142857141
9,21.509325151296373,1.2759670789726067,21.509325151296373,1564967.7308089389,0.1719071493761091,22.011250326608625,2.11590002612869,20.88154761904762,127.00000000000003,0.0,146.29999999999995,26.985714285714288,14.957142857142857
10,21.509325151296373,1.2759670789726067,21.509325151296373,1564967.7308089389,0.1719071493761091,22.011250326608625,2.11590002612869,20.902380952380952,125.50000000000003,0.0,147.39999999999998,27.014285714285712,15.0
11,21.509325151296373,1.2759670789726067,21.509325151296373,2081046.0195965176,0.1719071493761091,22.011250326608625,2.11590002612869,20.869642857142857,128.20000000000005,0.0,145.89999999999998,26.97142857142857,14.942857142857141
12,21.509325151296373,1.2759670789726067,21.509325151296373,1564967.7308089389,0.16370082810586667,22.011250326608625,2.11590002612869,20.882142857142856,127.00000000000003,0.0,146.39999999999998,26.985714285714288,14.957142857142857
13,21.509325151296373,1.2759670789726067,21.509325151296373,1564967.7308089389,0.1719071493761091,29.313659337108255,2.11590002612869,20.895833333333332,126.00000000000004,0.0,147.29999999999998,27.014285714285712,14.971428571428573
14,21.509325151296373,1.2759670789726067,21.509325151296373,1564967.7308089389,0.1719071493761091,22.011250326608625,1.986364965093245,20.8875,126.20000000000005,0.0,146.39999999999998,26.985714285714288,14.971428571428573
15,21.509325151296373,1.2759670789726067,21.509325151296373,1564967.7308089389,0.1719071493761091,22.011250326608625,2.11590002612869,20.88154761904762,127.00000000000003,0.0,146.29999999999995,26.985714285714288,14.957142857142857
16,16.42465461520125,1.9204269799839884,16.42465461520125,1657373.9492251254,0.19623412226755027,19.607937936334437,1.2099072530313393,20.97142857142857,120.10000000000005,0.0,150.19999999999996,27.04285714285714,15.071428571428571
17,13.13939181795699,1.9204269799839884,13.13939181795699,1657373.9492251254,0.19623412226755027,19.607937936334437,1.2099072530313393,20.95357142857143,121.20000000000005,0.0,149.39999999999995,27.04285714285714,15.057142857142855
18,16.42465461520125,1.9204269799839884,16.42465461520125,1657373.9492251254,0.19623412226755027,19.607937936334437,1.2099072530313393,20.97142857142857,120.10000000000005,0.0,150.19999999999996,27.04285714285714,15.071428571428571
19,16.42465461520125,1.9204269799839884,16.42465461520125,1657373.9492251254,0.19623412226755027,19.607937936334437,1.2099072530313393,20.93988095238095,121.60000000000005,0.0,148.29999999999995,27.02857142857143,15.057142857142855
20,16.42465461520125,1.9204269799839884,16.42465461520125,2031531.6327986363,0.19623412226755027,19.607937936334437,1.2099072530313393,20.954761904761906,122.00000000000004,0.0,149.7,27.02857142857143,15.042857142857144
