,Iteration,glazing_ratio,wall_u_value,window_u_value,window_sghc,infiltration_rate,chiller_cop,indoor_temp_set_point,equipment_load_density,lighting_load_density,occupancy_density,simulation_result
0,1,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,60.0,27.541666666666668
1,2,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,60.0,27.639880952380953
2,3,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.640476190476193
3,4,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.640476190476193
4,5,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.664285714285718
5,6,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.664285714285718
6,7,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.664285714285718
7,8,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.666666666666668
8,9,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,4.0,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.63154761904762
9,10,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,5.833333333333333,7.5,36.66666666666667,27.635714285714286
10,11,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,2.5,7.5,36.66666666666667,27.632142857142856
11,12,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,2.5,7.5,36.66666666666667,27.63154761904762
12,13,0.2833333333333333,0.9125,2.8,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,2.5,7.5,36.66666666666667,27.629761904761907
13,14,0.2833333333333333,0.9125,1.5333333333333334,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,2.5,7.5,36.66666666666667,27.63035714285714
14,15,0.05,0.9125,1.5333333333333334,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,2.5,7.5,36.66666666666667,27.614285714285717
15,16,0.05,0.9125,1.5333333333333334,0.56,1.1666666666666667,3.066666666666667,23.333333333333332,2.5,4.166666666666667,36.66666666666667,27.60892857142857
16,17,0.05,0.9125,1.5333333333333334,0.56,1.1666666666666667,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.637500000000003
17,18,0.05,0.9125,1.5333333333333334,0.56,1.1666666666666667,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.639880952380956
18,19,0.05,0.9125,1.5333333333333334,0.56,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.643452380952382
19,20,0.05,0.9125,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.643452380952382
20,21,0.05,0.9125,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.643452380952382
21,22,0.05,0.9125,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.760119047619053
22,23,0.05,5.1708333333333325,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.594642857142855
23,24,0.05,5.1708333333333325,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.586904761904766
24,25,0.05,5.1708333333333325,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.68511904761905
25,26,0.05,5.1708333333333325,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.720238095238095
26,27,0.05,5.1708333333333325,1.5333333333333334,0.4466666666666667,1.5,3.066666666666667,18.0,2.5,4.166666666666667,36.66666666666667,27.717857142857145
27,28,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,7.5,60.0,27.640476190476193
28,29,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,7.5,60.0,27.53988095238095
29,30,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,7.5,60.0,27.541666666666668
30,31,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,7.5,60.0,27.537499999999994
31,32,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,7.5,60.0,27.537499999999994
32,33,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,7.5,60.0,27.373214285714283
33,34,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,4.166666666666667,60.0,27.351190476190474
34,35,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,4.166666666666667,60.0,27.35297619047619
35,36,0.4,5.1708333333333325,2.8,0.5033333333333334,1.1666666666666667,2.6,20.666666666666668,7.5,4.166666666666667,60.0,27.35297619047619
