,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity,temp_average,hdd_results,hdd_10C_results,cdd_results,daily_average_max_temperature,daily_average_min_temperature
0,5.353324477320719,1.1974934726231308,0.3805761473340535,1950455.28421848,0.18104865362441952,25.060152845619687,1.6746611579420199,20.896428571428572,106.70000000000005,0.0,132.79999999999995,26.728571428571428,15.3
1,16.33128981148633,1.1974934726231308,0.3805761473340535,1950455.28421848,0.18104865362441952,25.060152845619687,1.6746611579420199,20.96011904761905,104.50000000000003,0.0,134.89999999999995,26.77142857142857,15.3
2,5.353324477320719,1.4730311745581155,0.3805761473340535,1950455.28421848,0.18104865362441952,25.060152845619687,1.6746611579420199,20.913095238095238,104.80000000000004,0.0,132.29999999999998,26.728571428571428,15.314285714285715
3,5.353324477320719,1.1974934726231308,0.40217100022787494,1950455.28421848,0.18104865362441952,25.060152845619687,1.6746611579420199,20.898809523809526,107.30000000000004,0.0,133.59999999999997,26.728571428571428,15.3
4,5.353324477320719,1.1974934726231308,0.3805761473340535,2237018.891612447,0.18104865362441952,25.060152845619687,1.6746611579420199,20.87916666666667,109.30000000000004,0.0,132.5,26.728571428571428,15.257142857142858
5,5.353324477320719,1.1974934726231308,0.3805761473340535,1950455.28421848,0.2115470662940493,25.060152845619687,1.6746611579420199,20.889880952380953,107.30000000000004,0.0,132.7,26.728571428571428,15.3
6,5.353324477320719,1.1974934726231308,0.3805761473340535,1950455.28421848,0.18104865362441952,22.71656683435585,1.6746611579420199,20.889880952380953,107.40000000000005,0.0,132.79999999999995,26.728571428571428,15.3
7,5.353324477320719,1.1974934726231308,0.3805761473340535,1950455.28421848,0.18104865362441952,25.060152845619687,1.7882434226468917,20.889880952380953,107.60000000000004,0.0,132.7,26.728571428571428,15.271428571428572
8,5.353324477320719,1.4730311745581155,0.40217100022787494,2237018.891612447,0.2115470662940493,22.71656683435585,1.7882434226468917,20.907142857142855,106.10000000000005,0.0,132.19999999999996,26.714285714285715,15.271428571428572
9,16.33128981148633,1.1974934726231308,0.40217100022787494,2237018.891612447,0.2115470662940493,22.71656683435585,1.7882434226468917,20.95654761904762,105.80000000000004,0.0,135.49999999999994,26.78571428571428,15.257142857142858
10,16.33128981148633,1.4730311745581155,0.3805761473340535,2237018.891612447,0.2115470662940493,22.71656683435585,1.7882434226468917,20.95357142857143,105.50000000000004,0.0,133.89999999999998,26.74285714285714,15.285714285714286
11,16.33128981148633,1.4730311745581155,0.40217100022787494,1950455.28421848,0.2115470662940493,22.71656683435585,1.7882434226468917,20.98095238095238,103.20000000000003,0.0,134.49999999999994,26.77142857142857,15.314285714285715
12,16.33128981148633,1.4730311745581155,0.40217100022787494,2237018.891612447,0.18104865362441952,22.71656683435585,1.7882434226468917,20.963095238095235,104.80000000000004,0.0,134.59999999999997,26.77142857142857,15.299999999999999
13,16.33128981148633,1.4730311745581155,0.40217100022787494,2237018.891612447,0.2115470662940493,25.060152845619687,1.7882434226468917,20.96309523809524,104.80000000000004,0.0,134.59999999999997,26.77142857142857,15.299999999999999
14,16.33128981148633,1.4730311745581155,0.40217100022787494,2237018.891612447,0.2115470662940493,22.71656683435585,1.6746611579420199,20.969642857142855,103.90000000000003,0.0,134.49999999999994,26.77142857142857,15.314285714285715
15,16.33128981148633,1.4730311745581155,0.40217100022787494,2237018.891612447,0.2115470662940493,22.71656683435585,1.7882434226468917,20.963095238095235,104.80000000000004,0.0,134.49999999999997,26.77142857142857,15.299999999999999
16,15.139110091171942,1.6862882330216047,0.4464700319127417,2626599.148993942,0.13969581077725657,17.995383280670882,2.2144371497321833,20.957738095238096,107.30000000000003,0.0,134.89999999999998,26.757142857142856,15.242857142857144
17,9.416211064823319,1.6862882330216047,0.4464700319127417,2626599.148993942,0.13969581077725657,17.995383280670882,2.2144371497321833,20.919642857142858,107.70000000000002,0.0,132.69999999999996,26.7,15.242857142857144
18,15.139110091171942,1.0187413628067628,0.4464700319127417,2626599.148993942,0.13969581077725657,17.995383280670882,2.2144371497321833,20.926785714285714,109.80000000000003,0.0,136.29999999999995,26.78571428571428,15.214285714285717
19,15.139110091171942,1.6862882330216047,0.34988357253390195,2626599.148993942,0.13969581077725657,17.995383280670882,2.2144371497321833,20.904761904761905,109.40000000000003,0.0,131.89999999999998,26.7,15.214285714285717
20,15.139110091171942,1.6862882330216047,0.4464700319127417,1821550.650677619,0.13969581077725657,17.995383280670882,2.2144371497321833,20.981547619047618,103.50000000000003,0.0,135.19999999999996,26.77142857142857,15.314285714285715
21,15.139110091171942,1.6862882330216047,0.4464700319127417,2626599.148993942,0.1728396675855533,17.995383280670882,2.2144371497321833,20.95714285714286,107.00000000000001,0.0,134.49999999999994,26.757142857142856,15.242857142857144
22,15.139110091171942,1.6862882330216047,0.4464700319127417,2626599.148993942,0.13969581077725657,15.90762435157515,2.2144371497321833,20.955357142857142,107.30000000000003,0.0,134.49999999999994,26.757142857142856,15.242857142857144
23,15.139110091171942,1.6862882330216047,0.4464700319127417,2626599.148993942,0.13969581077725657,17.995383280670882,2.350126875755054,20.95297619047619,107.50000000000003,0.0,134.69999999999996,26.757142857142856,15.242857142857144
24,15.139110091171942,1.0187413628067628,0.34988357253390195,1821550.650677619,0.1728396675855533,15.90762435157515,2.350126875755054,20.876190476190477,111.10000000000002,0.0,133.39999999999995,26.74285714285714,15.242857142857146
