,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.2284556967670565,0.8109765965241386,0.18619053206749947,0.15096956148453472,0.015743032608162812,0.13162552536666786,0.16807552370792492
1,0.15472212051074533,0.8172855739277775,0.1514201674283706,0.12423598472433918,0.014626323782989331,0.08709375673308997,0.14349737770485652
2,0.12155494038777431,0.7502194631568839,0.1303805279841394,0.16370185114116284,0.011207272017074598,0.07112221631093811,0.19435212634972596
3,0.07959152146723708,0.5628406858958781,0.10440216958056371,0.22782847828955782,0.011003735018603083,0.040548799574118784,0.2811248923023857
4,0.04906743015163616,0.20469460354493405,0.06818662943986592,0.3373476496634339,0.004279799081864011,0.02294303914587598,0.46272607361373075
5,0.041634911013784734,0.1754294734440615,0.07629998537649482,0.33473626814430685,0.0029457422827187554,0.02075170233093862,0.48996636593543474
6,0.08236592833529541,0.2634049693947294,0.18255258212546946,0.26150083708585753,0.003857088523110942,0.036569105111521075,0.40020955220178844
7,0.18050376517614533,0.3479006245904972,0.2956794095080935,0.2025894174046737,0.008875542484361574,0.043242468615669646,0.25315936876905903
8,0.2847471368447024,0.3048508120154699,0.4037213456420945,0.284747136844712,0.02175151739785906,0.07250505799286644,0.30155512756123914
9,0.2870028937147654,0.10005817470087744,0.4554611139386422,0.2696718010991383,0.03928380992875307,0.09405006259413325,0.23893799686075587
10,0.3774725361487479,0.16847470497085812,0.4209176335054556,0.24229292348842382,0.0344485019748709,0.06659018462106704,0.24852133567584955
11,0.308987248287713,0.4137979007905882,0.3264350664729624,0.19427712447404555,0.037494247589577576,0.0619954390837569,0.22422302518915901
12,0.20257972732620094,0.5101823599738107,0.30436732987707416,0.16450270241106604,0.04106345824179619,0.1174663775159251,0.2127833745256632
13,0.1884194376457135,0.6564452600330337,0.25122591686095036,0.09790421760021976,0.025861491441567568,0.10562907868017044,0.14391752055469828
14,0.2102170388769196,0.6418505845046576,0.2485071114729304,0.0493381963094855,0.026333883919788692,0.12667506230379683,0.09277397036108524
15,0.3058215979006648,0.5239216984185878,0.23851388476067895,0.03495379094393348,0.016562126838448123,0.12277157976174874,0.07549248512409183
16,0.4334229004527899,0.48769277420099705,0.15919609081012756,0.013851866665698584,0.005955633493947128,0.10552847213432891,0.0172646454094212
17,0.703486273530825,0.2553618766946589,0.20945252985694746,0.026571630198554692,0.024444008563438754,0.15484357455564188,0.048698895203755505
18,0.7083455411567163,0.19563547143382978,0.2874849183553022,0.09777330676806714,0.038505089002874526,0.19495422755147496,0.0675912408496591
19,0.741144619145583,0.18168769166578813,0.2529035568407586,0.06003386407289651,0.008089107180231545,0.07311918451150513,0.0623337082711971
20,0.5526253568547843,0.33741621596791865,0.24420230035384852,0.08425569515245171,0.007505536062431351,0.06049825237419431,0.08782687763376829
21,0.3756759152536862,0.5007383362265276,0.19858830899986554,0.13268539740099147,0.013323920338082426,0.05378433368746671,0.14275163550481923
22,0.27829876944510756,0.6595005632891292,0.19308710936298598,0.12949241218867713,0.01835435430106339,0.07673236712554736,0.15112682220133508
23,0.29301644494472245,0.7164109179151611,0.2195207406113487,0.19556704203857628,0.012079654859660845,0.13080981143346535,0.20275315161040833
