,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.3294651019122426,0.6613241063497314,0.13022948467780576,0.042109235182150984,0.0025883236230807936,0.05629455467148939,0.0353697985007233
1,0.334428792262129,0.7052237867461254,0.13481200934322715,0.050289495795365506,0.002586650204145502,0.05683194194305483,0.045003922520265464
2,0.3369667022645901,0.6805151534936562,0.13532514551250494,0.06280233499123863,0.0036407374581718106,0.0558143433659653,0.05706396432636453
3,0.3387768010328447,0.6731936007991249,0.13253161014864168,0.06553941811446369,0.0035135295260604795,0.05470659524491776,0.04980243357374348
4,0.3295721541249613,0.7153152655463859,0.1439887977650975,0.08329937739151226,0.0027300426010137173,0.06522331987898443,0.05965959008709622
5,0.301601356166028,0.7214726105943193,0.1360114759680408,0.09615918722034857,0.0019700720045996616,0.06346036380974643,0.06087003335154881
6,0.29757634617268053,0.693464196806042,0.13590970797465665,0.11425269179764105,0.0019315818696835007,0.06566626768647764,0.06600072446936059
7,0.31580290628700397,0.5778956981559388,0.1544631215121027,0.2609990417053088,0.004968418296472153,0.07450300316700514,0.12403592281122516
8,0.3503047169214988,0.42260656131906704,0.2240615911358394,0.4138539326794561,0.006443303167922097,0.0763502915207759,0.1492223397385143
9,0.22124345814257437,0.2760948347069977,0.2221624340850147,0.46017720317712946,0.003503595780554788,0.04233032934867015,0.1594997620098462
10,0.37333923910464295,0.38864699833900196,0.3564014869888476,0.16555058134936346,0.004252155342877475,0.0469154472830816,0.08398006802183036
11,0.41453182627021773,0.33109659717873013,0.31063791715129274,0.08935015358921604,0.005497400415535874,0.03507202290417823,0.039943137196425185
12,0.7233628607125112,0.8459302549643211,0.42465210158434485,0.0655011323813657,0.012390533922940455,0.1069774266867956,0.03472839789669184
13,0.6467458462098619,0.8478142260424972,0.483576686173015,0.12194290949561927,0.02647159245278565,0.2858353370858152,0.07666636065560847
14,0.7336784452033099,0.80476666740821,0.4732215973217853,0.11258134768314584,0.0178970348448341,0.2769541146379343,0.11358118203201915
15,0.7233573121688073,0.7847618882083638,0.6982631820226092,0.17451826874401496,0.015018456678406403,0.3564507123039455,0.11653561954257152
16,0.429625706466121,0.44034804794252314,0.24812101038967582,0.018085877189112125,0.001980834168331322,0.07260187843057875,0.0130907301559288
17,0.3931723644584665,0.48648184975882586,0.2198521118388052,0.018514436942828127,0.0017067143199509757,0.0610867189396853,0.01604311460753917
18,0.35369601784245125,0.6024375584295398,0.19323743943060176,0.030794760554843904,0.0029539642689496272,0.06587467099340026,0.03180899721371075
19,0.3423690175467638,0.601274192996431,0.16607540775274918,0.03084602650101841,0.002616078488709292,0.05327411403226997,0.027614668228379113
20,0.34471250511772306,0.6136330685345392,0.16518842912497658,0.03144745660723091,0.0032141497325153486,0.04138638921825839,0.03183153739287735
21,0.3477707048453412,0.6437933108628743,0.1493379121086948,0.034778880672389774,0.003413497099230751,0.04236615377022543,0.03418669064532627
22,0.3533849062503979,0.6239715068230254,0.14135643304661497,0.039277571069958106,0.003308473462072681,0.04963739587465614,0.03560263321694022
23,0.3500695436271987,0.6504860874698516,0.134244390004094,0.04517830134402139,0.0029143965265474993,0.05506594144647083,0.03444864809416137
