,bld_height,ver_to_hor,bld_density,urban_road_volumetric_heat_capacity,road_albedo,sensible_anthropogenic_heat,urban_road_thermal_conductivity
0,0.1443771989931034,0.06327056360008118,0.05456337985937498,0.25689088804709115,0.0006631606746261877,0.004868994412365004,0.3703416115426033
1,0.1455138131455136,0.04543139348783571,0.039709514997866055,0.24723412649890059,0.0036278126944528886,0.02099826367660456,0.4175985913770753
2,0.15281188702681475,0.05200754266647406,0.06208949653724111,0.24577611112118264,-0.0003042051124525316,0.004795578137621576,0.39510636632910145
3,0.08275677919675,0.017224390829830863,0.024027486320021798,0.3055603850826007,0.0017662171635598957,0.00287423676493488,0.4520261643565302
4,0.16203584691484474,0.01753350971856815,0.05023656782753952,0.24762525014843445,0.00013980856023507038,0.051065831042077105,0.39684272580520813
5,0.081766686584542,0.01168379948731804,0.039700120122002934,0.3242141436325735,0.0008624372313465288,0.02966408166416648,0.4695043209059901
6,0.15640850828811514,0.05364783854227171,0.1443855619350299,0.23846974754935132,0.0003841959232246828,0.060927796448840124,0.3269359190945717
7,0.15155864442379,0.16176623770907975,0.23776574338293546,0.12866500338311465,-0.001121173172812043,0.026272108201295805,0.17425235786554755
8,0.11182606555232534,0.2976988369810715,0.26688609652909595,0.08839086122699218,0.0019645893393151945,0.01778542191155905,0.07280668700900389
9,0.12135729240177147,0.4043514782776066,0.2131313458966462,0.0925816930532291,-0.003956736645950777,0.013976090639980992,0.05107467066212537
10,0.12244171993423529,0.2991633925827284,0.27924924045376925,0.08158256957292402,0.004195395355094073,0.014989503863834922,0.08267737276255772
11,0.12968510845775458,0.29760223413108083,0.2920438062210852,0.10325551664318959,0.0007499114876725993,0.017605558900625835,0.09655369741048238
12,0.1679151093327696,0.06233341988455192,0.27579444458117675,0.0881849558445679,0.010289484928608709,0.008512672759846912,0.1177014053795766
13,0.2196730689385724,0.08652851194855637,0.3119871728393713,0.0697328761169294,0.009775669446583014,0.035288536508361945,0.07982601021722369
14,0.30841121034425195,0.03333130558005732,0.35393935858983544,0.004929653044663584,0.00179138939895318,0.045178600723352405,0.015029877016321419
15,0.33854389553487674,0.007825732379574976,0.388680799625091,0.019197749081369,0.003946258975788878,0.08873216794621014,0.06765540975165066
16,0.5453933519341787,0.011440936904483782,0.2361662659708825,0.010275273987472286,0.0002651024789517052,0.0495422419130491,0.001731367645757065
17,0.6772233011389988,0.006464475455103823,0.16946431219494035,0.000524415560995848,0.0012783226809067426,0.0585482563517176,0.005867197843533741
18,0.691040860533695,0.004867923802071862,0.16380662519549868,0.008192277246116073,0.007481841879325299,0.06447830284756378,0.0007429359775286013
19,0.7094184635847761,0.012756911117831091,0.1599781891599788,-0.0023194383850598257,-0.0006211388594465578,0.018909912733094995,0.005189671644538586
20,0.7038522028017021,0.010432257685381285,0.1614197831882335,0.010708903130614603,0.0003490523165605826,0.0180574691874937,0.012576305597373057
21,0.6675265655621541,0.03771489755937934,0.15597092907783966,0.020797225434791535,-0.0011452134414148385,0.014388358767303391,0.05144209988843895
22,0.45937713626207244,0.05531894115384439,0.12484169465694031,0.10336460352455837,-0.0004350391370615657,0.025387671455840043,0.19741651006910896
23,0.2661097927044518,0.06101303704071338,0.07792276577151303,0.19075923976830414,0.0076422638248728565,0.031299310985115895,0.3370510332774021
